user_id,business_id,review_stars
GXRO31s9mhYcerJBaB6XsA,xbaEMSf9gytgqmoBk_UUkg,1.0
dFrioBg-JdASfTDF8x91vA,E_jnzr_iuZGeUeP-5VMi2Q,5.0
fUxljTfzJEOjLW52KZDXKA,Ikm8LPbDZlJd4wPk-kQezw,5.0
9Z4v4zdbvzUbaVP0hBslgw,v_vqna00z6WqKcIJZDkbAw,5.0
UOUw1omZi8uWhCyvVUSCOA,14wug4g_h4K-8zqxGIQ7gw,5.0
SxUOkXsorfKSIwCgEYpDPg,RbzuOJPSnR4NnG1On36ULg,5.0
QsRSwjBPcp47xwYxj6hjXg,C9-AL6Cxfb7cJ3tQ07abzg,5.0
k3iicSOVK6hsEGF_fawvgg,KS-_YcMsLdWIbM1slhsWbA,5.0
QMDU2NEkndC7xQuPG-uP1A,vaZ7jc7NMb7me_QlwtdCRg,1.0
yKFxA_2GDIDyIhYAkhqWGw,XipwoysF1dPd0BJfNBo2Zw,5.0
DixXgC6LxXiozv_g5hCi3A,E_jnzr_iuZGeUeP-5VMi2Q,5.0
aCdKme0ZcpuzDi68hsoXZw,C9-AL6Cxfb7cJ3tQ07abzg,2.0
zUruolxTCm1490rJc04_LQ,KS-_YcMsLdWIbM1slhsWbA,4.0
4_6WR16UHJ3n2AMWsj_sEQ,MRicGSGN-pCtP-wEFiAWKQ,5.0
ez38mov-Aw9dwEOhUfj5FA,E_jnzr_iuZGeUeP-5VMi2Q,5.0
tsgwN8umere7QgiRFGS6kA,t9cJMOdRBcci1g4pmWtFjg,2.0
eDAJYM3JNV9b7osQ4SZ3KQ,kNCbrDQ6T2FgC5zjkye30A,5.0
Bs3jELUELFNlj1zbcLNwug,14wug4g_h4K-8zqxGIQ7gw,2.0
aExun99Z51PiG8-w6PH3Rw,uPoGBg74wu5szsOBzITRCg,5.0
o5zOSS2m8jTiCu9FMU-pRw,5UJvJ9L_eeGp0Z28hW4h4w,5.0
wzQ8pBUdap148k5n-Dk0vw,XtpONLUnaKtArxQRS7pZAQ,1.0
90rODD6sq5uOa0gUhOniuA,qm4n5ebzaTZwZA2owMaWpQ,5.0
vzr3S17Or9KDLIDH5194gg,5EJQLjYKZAXhrur_h1n47Q,4.0
KfvrnUKTV2gaD5daBVhy6w,cn1Xjzwtj2rppEi0ZIPaZQ,5.0
C2bFGi_uunl2Jx8bI4EXAQ,pTlvSTFoGVwUK30Cpj4nGQ,5.0
KwokO-ZWphRaQgCdb6wBRQ,0qajFQEYoYcYRwWGThbYLA,5.0
qjjPh9YOkzJRUjje_o_3MA,7fWrs0xpexUnvWM1HmeTAw,3.0
QsCCxKBXidYE8AWAUC0R0A,lAzhqFt9SnLt_DXpu6iwoA,5.0
Sft4hNJzfrTSXExon2ApNw,m6MJhKvfw6b682b9f4OcbQ,5.0
JRnJvyx_FpvWMWWKic8arg,uPoGBg74wu5szsOBzITRCg,4.0
EIgt7MlXeYgTZrYfBhbVXA,LULmYza-tIDL4k41UHyCug,5.0
BhBNFqi1NWcZ4YCLyyVABQ,TdqChBrlQ4RxNtvxGF6tDQ,5.0
IgKPnPma7yAYRRFSaAB66g,lcfD0VSjMxHYBnH-a4-w0g,5.0
A7DNnpVi4D7nJ36sZTXU3g,t9cJMOdRBcci1g4pmWtFjg,5.0
W1CoNldtEsGhfgglm0061w,C9-AL6Cxfb7cJ3tQ07abzg,1.0
P63pPvBGAK0yVMZYsTfESw,Ikm8LPbDZlJd4wPk-kQezw,5.0
FluTJfeG7BUAQF8qcpibbQ,Xfrk9ZRv_v8IB8t1JmnwVA,5.0
uVRIpKrJTJndGnNvx-g2LQ,14wug4g_h4K-8zqxGIQ7gw,5.0
e4xoFt9G4vCvk9lmN4BSWg,Ikm8LPbDZlJd4wPk-kQezw,4.0
wL7dyhhhz0_baAODLFXMCA,C9-AL6Cxfb7cJ3tQ07abzg,1.0
CVmwPHlwHVX0L-EvWxmd4A,lcfD0VSjMxHYBnH-a4-w0g,5.0
ZxV0GKK5L_MIE8qWD-b21w,C9-AL6Cxfb7cJ3tQ07abzg,5.0
rzy15VOlOj-LqB2fwtKcZA,Ikm8LPbDZlJd4wPk-kQezw,2.0
XZvJ1ag_JGLDTex-ZUhNUA,E_jnzr_iuZGeUeP-5VMi2Q,5.0
gJ0KccUnnhxFGG69FUQXXw,oygIpX7j3_yaxtNmvmTFYA,1.0
S0fRCAf5KnkHoknn_Q48hQ,t9cJMOdRBcci1g4pmWtFjg,5.0
OGl8OOXgp2s3-FfyMyZUdg,E_jnzr_iuZGeUeP-5VMi2Q,1.0
TwIhEiWcm7s9FXfuEHF5sg,t9cJMOdRBcci1g4pmWtFjg,5.0
hglKx6U0Cc7IXVd9iHJ7Jw,lgrDv-9XYWoTBuGByGshYw,5.0
xH4dLFQhFTVZrrgTJqrh8A,7HnMQDXXWs4K4PtG9YiGLQ,5.0
fieWz1B8qOmq1arGfVd5TQ,q30NFC8gwXHstEtzn_KjsQ,5.0
pjFoWZQFwnI56qm9bfoH7g,lcfD0VSjMxHYBnH-a4-w0g,5.0
ITxQBXchKJM1F8x522HPnA,KLBZVKLBkF5OqVSnbBo5lQ,5.0
c-j3TV1F8rI6bQUD6nqGPQ,IxlNCKtEcKtRRgyVoNoO_Q,2.0
p2EDlpTnhPiCIkQVrSuGLw,RbzuOJPSnR4NnG1On36ULg,5.0
2qtjCvdlbukxifpyMiWIUQ,RbzuOJPSnR4NnG1On36ULg,5.0
_94cvgpiouknCJLbFqOvFg,RXW3WsOBAkspYaJ96GRQUg,5.0
705C_p6TVxWfaVbAUT6Ykw,cn1Xjzwtj2rppEi0ZIPaZQ,3.0
CO0I8lrAqoF519rEJDM_6Q,lgrDv-9XYWoTBuGByGshYw,5.0
1rvGEfKAcj9-ADcrjW_QfQ,uPoGBg74wu5szsOBzITRCg,5.0
7Gq9GqYMPHl4ET7svszfuA,Pxq6lxGwnhMcz_QidyxpIA,5.0
rWQhgO9iff3y6M6U3euXFA,cn1Xjzwtj2rppEi0ZIPaZQ,5.0
QMDU2NEkndC7xQuPG-uP1A,Xfrk9ZRv_v8IB8t1JmnwVA,5.0
rCsRmePT0JcI0-1ssVbTAQ,C9-AL6Cxfb7cJ3tQ07abzg,4.0
foDd6oX1Cj7vBQVa4ras1g,C9-AL6Cxfb7cJ3tQ07abzg,2.0
Nd-CkqighpLsPNqzAfpunQ,0qajFQEYoYcYRwWGThbYLA,4.0
Ln4aGIhoLDjfq6YzpXenvg,MRicGSGN-pCtP-wEFiAWKQ,5.0
oS0B0S9Xdj2OFzUmgvKTQQ,kTjWrQIpVXMle5FTNlerWw,5.0
GCwH0iD_UYwSgUQQ6azJsA,C9-AL6Cxfb7cJ3tQ07abzg,5.0
n_N5Rf9AMXz3qzSYcLuhyA,RbzuOJPSnR4NnG1On36ULg,5.0
yIi63VosFoo275oUi5Lijg,LULmYza-tIDL4k41UHyCug,5.0
bG5d_T_dM5GmLGEeP0MOQA,WKSf7UQhANmzyxCtJ87abw,1.0
S05TuAJhfWOy4srIlF-SmQ,E_jnzr_iuZGeUeP-5VMi2Q,4.0
LuWUhEgxBRj01jT36cqXYw,0qajFQEYoYcYRwWGThbYLA,5.0
QGPgzuTa8LO4kQgCnr89Qg,E_jnzr_iuZGeUeP-5VMi2Q,5.0
4X8KJUJIcFdGSV1tRc9g6Q,uPoGBg74wu5szsOBzITRCg,4.0
O_JELCj3uT5QRh6kOnVnHA,LULmYza-tIDL4k41UHyCug,5.0
_al7P_evlyPe5Ko9jgZsxQ,uPoGBg74wu5szsOBzITRCg,5.0
S13dCE4CEJ55WBKHxOrcsA,7HnMQDXXWs4K4PtG9YiGLQ,1.0
nUzCI0wukjL9b4Uz0Tn9YQ,Cw1Bns7c_DMefNQxOcWUeg,5.0
XopL0Msh6u2Sdgn6Fm03bQ,E_jnzr_iuZGeUeP-5VMi2Q,5.0
5aTISA64RTDydj_owB-9hw,E_jnzr_iuZGeUeP-5VMi2Q,5.0
g2Kv-QuV-DR7g2Ra8AN_7A,wIekFhz6Ivtj7vN5qt5XwA,5.0
o1NDIap6GrcoRQDkFD9TLg,Ikm8LPbDZlJd4wPk-kQezw,3.0
JW1pz_E3FN4ZKBs4mMZyqA,uPoGBg74wu5szsOBzITRCg,5.0
2ecDIrVLTXF6gtLP8DRKwQ,0qajFQEYoYcYRwWGThbYLA,5.0
F41fShOgrQvlL98Gc64pjA,YfQBJHjwSk_M3DrRd1dt6Q,1.0
WkkmL7G3wAz6TRTlULDEZg,8ZSj95pgzTBdUxORgATCSQ,5.0
UG9Bg4HDkzDOd1PQc_PtOA,lgrDv-9XYWoTBuGByGshYw,3.0
gyNviRjxx6KA0c6zPEA6fg,RbzuOJPSnR4NnG1On36ULg,2.0
KuMiE-0sPP-21lnFYJ5oOw,uPoGBg74wu5szsOBzITRCg,4.0
GKNJ2yv8tPoZoOfmnTwQ-Q,EjsLGIHUC7E0U-HdSujKNA,5.0
foDd6oX1Cj7vBQVa4ras1g,Xfrk9ZRv_v8IB8t1JmnwVA,5.0
FMIUd3GtfhYRDOzA81ic2Q,C9-AL6Cxfb7cJ3tQ07abzg,1.0
27TNhrj3WmCJeO97iuYdtA,uPoGBg74wu5szsOBzITRCg,5.0
GE2we6d1KPwLjt_9RbBdig,9fuSR8RN6E6T20DNVSqZ8g,1.0
MXxomcsySyVpH-vOJXfYWw,X-E_qJ1Z9tif_4FGQgs91A,5.0
ipJa24Tt7zH3UdiWd_9r1A,LULmYza-tIDL4k41UHyCug,5.0
gOtZRJAq12IieV3iXAAf0g,lROi3RtwE97SSYn6wRGOsw,5.0
27UnvaCOB-CgGSWXEh1ACQ,wTD9F8O6wv3wXozoP2cOgA,5.0
SQnCzjBpW6vVD2NJ2Y-SEw,MRicGSGN-pCtP-wEFiAWKQ,5.0
jnJnzGIR-rsBZDXgMROprA,MRicGSGN-pCtP-wEFiAWKQ,1.0
mvkTEdOa8-KWCgONqVSKEA,7EIozin9bIBL0T-gJiGI7Q,1.0
XyM5WaLHa5oBwwlIkSQNMA,E_jnzr_iuZGeUeP-5VMi2Q,2.0
k3-T2wV6xriJ-C-TI3Ee2A,E_jnzr_iuZGeUeP-5VMi2Q,5.0
aQJWqZDEovuVX-CaMhtaBw,C9-AL6Cxfb7cJ3tQ07abzg,1.0
UNk07ZWx95iTswZG69XJaw,EjsLGIHUC7E0U-HdSujKNA,5.0
4nChGh0urLEnVVrrPcEGBQ,8ZSj95pgzTBdUxORgATCSQ,4.0
C5pIcuBi8GB9C5rx88KaeQ,WKSf7UQhANmzyxCtJ87abw,1.0
QV5196065qm5qE3uoKc4Ew,RXW3WsOBAkspYaJ96GRQUg,5.0
iPBtgXc4wRv8Ot9ajIICHA,RbzuOJPSnR4NnG1On36ULg,3.0
qL125YiMypXlnD0pJRN8Pg,16bxqGvRmT3yUdNdluuJXg,1.0
13fJHwZ1nBC-nmDcFZAXKQ,Ikm8LPbDZlJd4wPk-kQezw,1.0
ZhswCS-i9dmeDuKf70sc1w,RbzuOJPSnR4NnG1On36ULg,5.0
wdhknTO3RTFwzKHFTUCJQA,5EJQLjYKZAXhrur_h1n47Q,1.0
UEtK82L_IzzjV_ln3SMfNQ,gYPHD6axGVglsbuUcPFb5w,1.0
PZ73EimSJZPzafkKfb4Pow,q30NFC8gwXHstEtzn_KjsQ,1.0
EfIwNPRPL5OVtvDkEvOgqA,uPoGBg74wu5szsOBzITRCg,5.0
tnX6vxP5AzM-6DuaFd4OEA,xbaEMSf9gytgqmoBk_UUkg,1.0
U4KhTVUhKMYlmfIbfdk7pA,cn1Xjzwtj2rppEi0ZIPaZQ,2.0
LhLd6SuqkYdYQ9tFUw-XGA,uPoGBg74wu5szsOBzITRCg,5.0
eAGRfCNCprCbplEe8rQLOQ,Pxq6lxGwnhMcz_QidyxpIA,5.0
iyyMSCzaJbiqXLCYctZ1fQ,X-E_qJ1Z9tif_4FGQgs91A,5.0
Q91uS5Zd95wN8DvAy6ULgA,uPoGBg74wu5szsOBzITRCg,5.0
FlFf6ekijMHkVY0ZpaSnKA,7HnMQDXXWs4K4PtG9YiGLQ,2.0
NIns_SMNICyA2SmNu-c5KA,uPoGBg74wu5szsOBzITRCg,1.0
TuMPifk65H0dwGXmvuwxxg,0qajFQEYoYcYRwWGThbYLA,5.0
YffvfP8zUUKCAG82riW_Ow,WKSf7UQhANmzyxCtJ87abw,5.0
yamgXXgJMTAckfYmHxpVGw,KS-_YcMsLdWIbM1slhsWbA,1.0
l6eqsoRB8V8hSwgMF8ZG9g,E_jnzr_iuZGeUeP-5VMi2Q,5.0
yn3ahAcjDBjhAziNLyp2Xg,E_jnzr_iuZGeUeP-5VMi2Q,4.0
N3Gyr2XvW_e9hsL3xUCaeQ,E_jnzr_iuZGeUeP-5VMi2Q,5.0
k3-T2wV6xriJ-C-TI3Ee2A,E_jnzr_iuZGeUeP-5VMi2Q,5.0
qpqRlvjghPE3woKZJ8hd0g,HsgM-CtRHolS6mTliZwL4w,5.0
rCV_1uSmOU1_gwflkgjhKg,5EJQLjYKZAXhrur_h1n47Q,3.0
Wfk9v4IOaolyi9CJRwI_KA,E_jnzr_iuZGeUeP-5VMi2Q,1.0
DYmQDGhGayQgayVWo4TnlA,7kebzhOtTMwX7wP3fGfgpw,5.0
iNDOAv-2bex3JpTE3avgvQ,5EJQLjYKZAXhrur_h1n47Q,5.0
K5_KPx26wRPcZh0ehMNNiQ,S1Tu64bLEmg4aoYAUKKhUA,1.0
7f8em-sv8POD8Aq-Dh2kVg,LULmYza-tIDL4k41UHyCug,1.0
lIYdcbbyVdlLk1NrCnEJOg,cn1Xjzwtj2rppEi0ZIPaZQ,5.0
70ZpaG2m8k7ccizStOekhA,Xfrk9ZRv_v8IB8t1JmnwVA,1.0
wrQlUL7ZhFkDQlpZxCvesA,uPoGBg74wu5szsOBzITRCg,4.0
3GflWyfxvqBWwAO3rt7vcw,E_jnzr_iuZGeUeP-5VMi2Q,5.0
NTljL19W2_SgFtt0DDWn2A,Xfrk9ZRv_v8IB8t1JmnwVA,5.0
4lncxGkGCOHp1yEH38qAug,E_jnzr_iuZGeUeP-5VMi2Q,5.0
30kYCtu7Nf6ZLii3Rvi9Dw,LULmYza-tIDL4k41UHyCug,5.0
gCu6xq8tmnF-EX31zXb8nA,HsgM-CtRHolS6mTliZwL4w,5.0
MXruF1YwayObz_QCw5vFUg,uPoGBg74wu5szsOBzITRCg,3.0
ne1Y6UselLw5WZK93lMdbA,YfQBJHjwSk_M3DrRd1dt6Q,5.0
dhcla36xYO-KTbXJcm5XqA,uPoGBg74wu5szsOBzITRCg,5.0
AlVM69TP85-2mHseZXG83w,MRicGSGN-pCtP-wEFiAWKQ,3.0
QCg9-b5dMTjg6XhldQAmEA,Ikm8LPbDZlJd4wPk-kQezw,5.0
HaFtkuA7N7jfGb8dQ-wpxw,q30NFC8gwXHstEtzn_KjsQ,2.0
SER0kFhhVkSKMK0Uxh39sg,lgrDv-9XYWoTBuGByGshYw,5.0
xYQxWKHAoiJR2UzVpXqRWw,uPoGBg74wu5szsOBzITRCg,5.0
-hDWaKSaMpNkAu1ZQ-j96Q,KS-_YcMsLdWIbM1slhsWbA,5.0
Z5E347eOsFHVu_IBEq0JWg,lgrDv-9XYWoTBuGByGshYw,5.0
cu3wMJ39PyuoYukwBadndg,WKSf7UQhANmzyxCtJ87abw,3.0
vpyykcVU8wS-bmUCcv7eYg,e28Y2ZAJjg10ppRxMYWcjA,5.0
HJka92TmefJt0zNV2Fh-UQ,5yfn78kdKEnZHHMvQzIZSQ,5.0
bIl97HdV3KN1o5lrWS1srQ,qm4n5ebzaTZwZA2owMaWpQ,5.0
y910Tbo3544L-KvbuTpEUg,EjsLGIHUC7E0U-HdSujKNA,1.0
yL5d0DhzW4cZbODFypJ0GA,uPoGBg74wu5szsOBzITRCg,5.0
1XiAaBhCnrVv6PFK4OYZIA,14wug4g_h4K-8zqxGIQ7gw,1.0
d1UKvxQEZe6ALA8fE0mwAw,KRGW-57yfrTQJzwTn2KRkg,5.0
amkn_7mZqeBzZ_NhUO-rQw,0qajFQEYoYcYRwWGThbYLA,5.0
KuMiE-0sPP-21lnFYJ5oOw,lgrDv-9XYWoTBuGByGshYw,5.0
iVCVVwgQP5_Wq4a9k7wPqw,E_jnzr_iuZGeUeP-5VMi2Q,5.0
nfF61OZnDDuphdbJCqZMlA,q30NFC8gwXHstEtzn_KjsQ,5.0
T8xqCBYbPcfld_iat4RGCA,C9-AL6Cxfb7cJ3tQ07abzg,5.0
oIYPvqs45jihcXJyiI28lA,RbzuOJPSnR4NnG1On36ULg,5.0
6UwARv1zgvx8Hz4Ja_pJ8g,Xfrk9ZRv_v8IB8t1JmnwVA,5.0
Lnwy8Ijjd2lx6dCtVIipaQ,KRGW-57yfrTQJzwTn2KRkg,5.0
NQiicHeqHQWiAaNhlMvvWQ,RbzuOJPSnR4NnG1On36ULg,2.0
IC0PL_gm9vmPUHqv_BneJQ,KRGW-57yfrTQJzwTn2KRkg,1.0
5Oqx6EZgfE7JHh_76mvsnw,8ZSj95pgzTBdUxORgATCSQ,5.0
VYQopEMfq9LvlILxvcs-jg,uPoGBg74wu5szsOBzITRCg,5.0
5UnJMeoECFWuMpAdnzKeaQ,v_vqna00z6WqKcIJZDkbAw,1.0
vlt61CyoKGoMoP7tgx-nGw,E_jnzr_iuZGeUeP-5VMi2Q,5.0
qPJZP_a0_ItHIBXM2mDA4Q,RbzuOJPSnR4NnG1On36ULg,5.0
52YdEOY0yzHU2UA2_60EoA,EjsLGIHUC7E0U-HdSujKNA,1.0
olLTnC9THnVDFn4uY7T9HQ,0qajFQEYoYcYRwWGThbYLA,1.0
zzqVInn9-mjoj7diZLFNkQ,E_jnzr_iuZGeUeP-5VMi2Q,1.0
Nj53Y7ZKnugwlfb8Yhq6Mg,7HnMQDXXWs4K4PtG9YiGLQ,5.0
G-1ii6FN6veKwWnhZOWSjw,0qajFQEYoYcYRwWGThbYLA,5.0
QFjDAvDxtO0afQEk3mfflA,HWgd0hxR37LWhsO2U22EBg,1.0
_lN8zMUUVEpOIFuuOaXA5Q,wcXB9JhsNQ3eSjF5VltbiQ,4.0
-lYnsMZyLmiJGT-8QQxz_g,Ikm8LPbDZlJd4wPk-kQezw,5.0
4jQKzMT5Fpjs2bUhPjVwHw,XipwoysF1dPd0BJfNBo2Zw,5.0
05A2tgrh4BqP0AYPEj-O0A,S1Tu64bLEmg4aoYAUKKhUA,5.0
QjVLJ9oUTBOZbDV-924n7g,MRicGSGN-pCtP-wEFiAWKQ,5.0
eswROIV7ApNJk2ws8bC0vA,E_jnzr_iuZGeUeP-5VMi2Q,5.0
yKFxA_2GDIDyIhYAkhqWGw,lgrDv-9XYWoTBuGByGshYw,5.0
j62_JynQltbdOgCUNiqVBg,xbaEMSf9gytgqmoBk_UUkg,1.0
3TQKP7KlNRdrI2gOkG7slg,uPoGBg74wu5szsOBzITRCg,1.0
89aYYE1FxJqWnOLEDV_dBw,RbzuOJPSnR4NnG1On36ULg,1.0
pUSErkTrJktg-Aop7A8C4g,5EJQLjYKZAXhrur_h1n47Q,5.0
hXecRPHlii12bFmttJPsjQ,uPoGBg74wu5szsOBzITRCg,1.0
oLBMePkoW8K4BGuDetAHaQ,e28Y2ZAJjg10ppRxMYWcjA,5.0
CP3l6bqNSoxDk1O7Fp1UfQ,E_jnzr_iuZGeUeP-5VMi2Q,5.0
OzbbG9TY24qO9JKSRovWLg,E_jnzr_iuZGeUeP-5VMi2Q,2.0
MNaLIttWuWFHqB9C7FiUOA,uPoGBg74wu5szsOBzITRCg,5.0
uSX0HCg9AC5v7IEumLpJ0A,WKSf7UQhANmzyxCtJ87abw,5.0
9UcjCZHvL_mDD9wcqDIdwg,RbzuOJPSnR4NnG1On36ULg,5.0
8J3qxFKlcB6_OryZI90sNg,lcfD0VSjMxHYBnH-a4-w0g,5.0
BW6KDN9XPIjOy8LlHM8ICw,WKSf7UQhANmzyxCtJ87abw,1.0
3jh7iCFg4ArvjDqdne1hdA,RXW3WsOBAkspYaJ96GRQUg,1.0
Jr0Iw_4S8UTdxFUKFW5oSg,RbzuOJPSnR4NnG1On36ULg,1.0
uwLOp5k83M0tR8yIv0p2nQ,t9cJMOdRBcci1g4pmWtFjg,1.0
APYpu2TsQzwEtvzTlTwbZw,IRu4uxyXmRwNp_rO5hpUew,3.0
GbQuBvCoUu_eQBbVRq0WQQ,uPoGBg74wu5szsOBzITRCg,1.0
9zsVqg2_CElh__IV4g03tw,5EJQLjYKZAXhrur_h1n47Q,5.0
D3swZfgwGmhjkUpqwgKzow,IRu4uxyXmRwNp_rO5hpUew,1.0
Xi3058gtp4NnkOZC8iCD_Q,qm4n5ebzaTZwZA2owMaWpQ,1.0
aXUVqxBByBKSTJw6_PIDXQ,5EJQLjYKZAXhrur_h1n47Q,2.0
feZBDVriT75xLOh8hHowXA,0qajFQEYoYcYRwWGThbYLA,5.0
601MN6FzrkpIcq7oeEZjUA,uPoGBg74wu5szsOBzITRCg,4.0
InfF0hSRT0FI2C6arh7Ayw,MRicGSGN-pCtP-wEFiAWKQ,5.0
ibJhnad6b8iy6_k8zWVE-w,X-E_qJ1Z9tif_4FGQgs91A,5.0
_GwW-cGkx2kyiZM5b2B58Q,MRicGSGN-pCtP-wEFiAWKQ,5.0
K6NxNzwCJtMkrl2ii-BBIA,9aNLFdTxR7TSUv8P4DxAKQ,1.0
rtq0LBjfh5gCPVfNWxuwQQ,5EJQLjYKZAXhrur_h1n47Q,5.0
hStfRZyQzFh972fy8oj0lg,lAzhqFt9SnLt_DXpu6iwoA,5.0
zrfw9mFtN6NGXE4Bn9VgBQ,E_jnzr_iuZGeUeP-5VMi2Q,2.0
rTKQA2NY45vI3qg3aK3-6w,8ZSj95pgzTBdUxORgATCSQ,5.0
QtQ2LuI5YfSr25jHBDjI0A,E_jnzr_iuZGeUeP-5VMi2Q,1.0
7bB8wvaAmGyN9CI2k6ZPTQ,E_jnzr_iuZGeUeP-5VMi2Q,5.0
ctLICa4-eLMJ8rZJ4YPFGg,E_jnzr_iuZGeUeP-5VMi2Q,5.0
sulmEWFVWQLVqNMJmb3HRQ,HWgd0hxR37LWhsO2U22EBg,5.0
-Q49ejP1g13kVmdniFwNhg,E_jnzr_iuZGeUeP-5VMi2Q,1.0
e6n6btzxW3a85zpe00SgCA,0qajFQEYoYcYRwWGThbYLA,1.0
B2Nt1Xp3SjBPQ6SVUecqAQ,WKSf7UQhANmzyxCtJ87abw,1.0
Xt1O94cmIsyVEbUYDGjXPQ,qm4n5ebzaTZwZA2owMaWpQ,2.0
e_0tB7Zieb6VG2n4e5nJKA,5EJQLjYKZAXhrur_h1n47Q,5.0
4ydY1WpQ6DDHpeprWvMmzg,9XHGAeZG4qbnEcMtr2txJA,1.0
qMI1n7TeXITA2V8CBL3klQ,YfQBJHjwSk_M3DrRd1dt6Q,1.0
ivvY1RxjtM9KDxUCBWq8pg,Ikm8LPbDZlJd4wPk-kQezw,5.0
8u9ThoIbcggqYDjaVFOkgA,Ikm8LPbDZlJd4wPk-kQezw,5.0
x5ainnBYHXXP6LerDbMIgA,RbzuOJPSnR4NnG1On36ULg,1.0
AMwaUrlsqhCU2wCJW6bHaQ,8ZSj95pgzTBdUxORgATCSQ,2.0
c8ugSpIkpVFdF3FY86l-zg,8ZSj95pgzTBdUxORgATCSQ,5.0
wfRRwf-5iKnWVP5dqXCUTA,XipwoysF1dPd0BJfNBo2Zw,5.0
RCLKsxB7TV66nNTaWpKpyA,lgrDv-9XYWoTBuGByGshYw,5.0
euc-1qcecLNSDIxZjTS_nQ,5EJQLjYKZAXhrur_h1n47Q,4.0
WnJvH2ruYsMYP89r-qZfmA,u_JHcxT-k9su-Qyw3mT1eQ,5.0
aWKQVldq4b5VDBivEjbdtw,0qajFQEYoYcYRwWGThbYLA,5.0
lfDFlALlhkCp4itZ7gZwmA,E_jnzr_iuZGeUeP-5VMi2Q,5.0
k7VwGVoruuInNWSw2R9xYA,qm4n5ebzaTZwZA2owMaWpQ,5.0
kclapZSPPYQnb0Fn8Slnpg,RbzuOJPSnR4NnG1On36ULg,5.0
8J3qxFKlcB6_OryZI90sNg,XipwoysF1dPd0BJfNBo2Zw,4.0
D-Obl4mvg9LDCzUpv8fxHQ,8ZSj95pgzTBdUxORgATCSQ,5.0
fZCylxUrvdoid9qEF3MlLg,Xfrk9ZRv_v8IB8t1JmnwVA,5.0
xn46KJvg3eoSt7fuR3WcQA,q30NFC8gwXHstEtzn_KjsQ,5.0
fLNtTe1P1mpjyjifQ73uEA,E_jnzr_iuZGeUeP-5VMi2Q,5.0
XRiSVTscWc0UQJhy7A8jOg,QKMcd70-hcc23OzOoBIItQ,5.0
SPe29wwW_9lLVcWw0Y-l7g,lcfD0VSjMxHYBnH-a4-w0g,5.0
tYqgxSbg-Oxz6K9Mm-FuYQ,RbzuOJPSnR4NnG1On36ULg,5.0
mutuR6MqKLc-Ob83N7Q-Jg,E_jnzr_iuZGeUeP-5VMi2Q,5.0
UokBrqWIPDV0fFgAuoDd5w,vaZ7jc7NMb7me_QlwtdCRg,1.0
lPfLJmO2v0CXIRfKMAwwHA,E_jnzr_iuZGeUeP-5VMi2Q,5.0
ZWuDi4wdUKCSDPvHNIgGHg,MRicGSGN-pCtP-wEFiAWKQ,5.0
XLaO5xmki_wxeIO83E-2Xg,0qajFQEYoYcYRwWGThbYLA,5.0
I30jR5s0NnwbtqnAw3XchA,E_jnzr_iuZGeUeP-5VMi2Q,5.0
iu2iyFnlEodpn28WX2I_ag,WKSf7UQhANmzyxCtJ87abw,1.0
H79DSv2iAcX1edxt_MQQMg,RbzuOJPSnR4NnG1On36ULg,2.0
RVaTz6AY4GK95PL1BLI5Kg,E_jnzr_iuZGeUeP-5VMi2Q,5.0
zrx2O_UrBxxsz99ETISbMw,E_jnzr_iuZGeUeP-5VMi2Q,5.0
5jCDBlM_k8JxVL0SN2alvQ,uPoGBg74wu5szsOBzITRCg,4.0
ulPE29i-jBqdfkBHJOzZag,8ZSj95pgzTBdUxORgATCSQ,1.0
dUOHgP6bkErEKhdYp2mlsg,cn1Xjzwtj2rppEi0ZIPaZQ,5.0
evYZKJRFDVrQ3MCIibAYeg,uPoGBg74wu5szsOBzITRCg,5.0
4CM1LHU0Ql2ByfFb5HfIPQ,uPoGBg74wu5szsOBzITRCg,5.0
Fd2jhzAl57XAuHbnCJO5qA,Ikm8LPbDZlJd4wPk-kQezw,5.0
GveeuPdpHdmM9EK-jHECEw,8ZSj95pgzTBdUxORgATCSQ,5.0
4yL-hDqHPnBsh25cb0pMaQ,8ZSj95pgzTBdUxORgATCSQ,5.0
xXhFmz4W31YXrRsKkV3Gfg,uPoGBg74wu5szsOBzITRCg,5.0
LuRVreAZX5kVtwcIiCs7vg,RbzuOJPSnR4NnG1On36ULg,5.0
vl6FcHvQV2ZKrgWJGf5WYQ,S1Tu64bLEmg4aoYAUKKhUA,5.0
FNBafCJvGDF7ZUAcu-lVDA,uPoGBg74wu5szsOBzITRCg,3.0
76qAGUSCzAJniZnodSWUXQ,E_jnzr_iuZGeUeP-5VMi2Q,3.0
38iYRKaz2-T5TffrSAwuFA,RbzuOJPSnR4NnG1On36ULg,5.0
3w97QkUSnD0YstBiyKlEKw,WKSf7UQhANmzyxCtJ87abw,2.0
4gMd6vOxzm9mdgtKidSnlw,RbzuOJPSnR4NnG1On36ULg,5.0
ZWuDi4wdUKCSDPvHNIgGHg,MRicGSGN-pCtP-wEFiAWKQ,5.0
Jp-GdgMtCMtvLJpRTU9vZA,8ZSj95pgzTBdUxORgATCSQ,5.0
P63pPvBGAK0yVMZYsTfESw,Ikm8LPbDZlJd4wPk-kQezw,5.0
