business_id,name,address,city,postal_code,latitude,longitude,stars,review_count,hours,source
Fu3QcNVVIQOHWTvxkOHy3g,Crown Royal Day Spa,2825 S Macdill Ave,Tampa,33629,27.920136,-82.4938776,4.0,9,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-18:30', 'Sunday': '11:0-17:0'}",Y
fa18-XaDu4nMKNfKObpbvA,Whole Aveda,27001 US Hwy 19 N,Clearwater,33755,28.0173286,-82.7336129,5.0,5,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:30', 'Wednesday': '9:0-21:30', 'Thursday': '9:0-21:30', 'Friday': '9:0-21:30', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}",Y
oErQbBtEpyK3XmhmQNimFg,Chelsea Loves Salon,8501 Old Cr 54,New Port Richey,34653,28.2174081,-82.6740787,4.0,9,"{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-17:0'}",Y
7fWrs0xpexUnvWM1HmeTAw,J & J Nails,9203 Little Rd,New Port Richey,34654,28.290791,-82.677099,3.0,15,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-16:0'}",Y
lgrDv-9XYWoTBuGByGshYw,Star Nails & Spa by Heather,"7620 Gunn Hwy, Ste 150",Tampa,33625,28.0781803,-82.5713708,4.5,71,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-18:0'}",Y
cbEe98Pd51S1-htCbLqPYw,Jacqueline's Salon & Day Spa,279 107th Ave,Treasure Island,33706,27.7702108,-82.7659863,5.0,27,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0'}",Y
VZ07tVzOD3DJgzEQJBkNFw,We R Nails & Spa,9325 4th St N,St Petersburg,33702,27.856928,-82.638687,4.0,33,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-15:30', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-17:0'}",Y
5yfn78kdKEnZHHMvQzIZSQ,Happy Nails,605 N US Highway 41,Ruskin,33570,27.7240869349,-82.4331710436,2.5,5,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",Y
KS-_YcMsLdWIbM1slhsWbA,Modern Nails,738 W Brandon Blvd,Brandon,33511,27.938335,-82.2952623,3.5,34,"{'Monday': '11:0-19:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:30', 'Sunday': '11:0-17:0'}",Y
HWgd0hxR37LWhsO2U22EBg,Poshe Day Spa & Nails,914 4th St N,Saint Petersburg,33701,27.7815142,-82.638728,3.5,49,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",Y
Xfrk9ZRv_v8IB8t1JmnwVA,Sunrise Nails & Spa,1925 W Brandon Blvd,Brandon,33511,27.9367811,-82.3153857,4.0,13,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
7HnMQDXXWs4K4PtG9YiGLQ,Boutique Nails,"9945 Trinity Blvd, Ste 104",Trinity,34655,28.1816972,-82.6500747,3.0,67,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0'}",Y
XipwoysF1dPd0BJfNBo2Zw,5th Nail Lounge,12887 Citrus Plaza Dr,Tampa,33625,28.064703,-82.572273,4.5,13,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '10:0-17:0'}",Y
AQyFTJbysel45QpqefYHcw,Luxurious Nail and Spa,"25809 US Highway 19 N, Ste 1100",Clearwater,33763,28.0065103,-82.7285236,3.5,9,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
9aNLFdTxR7TSUv8P4DxAKQ,Day Spa At Citrus,8101 Citrus Park Town Center Mall,Tampa,33625,28.0688489,-82.5749557,2.5,27,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}",Y
kNCbrDQ6T2FgC5zjkye30A,Seaside Day Spa,"27001 US Hwy 19 N, Ste 1120",Clearwater,33761,28.016758,-82.734806,3.0,30,,Y
7kebzhOtTMwX7wP3fGfgpw,The Red Room Salon,13445 County Line Rd,Spring Hill,34609,28.4350927926,-82.4925626814,4.5,28,"{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0'}",Y
KmHIn2zzmLfUL9LM3kQVhA,JJ Blossom Nails & Spa,5128 US Hwy 19,New Port Richey,34653,28.233806,-82.728198,3.5,10,"{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '9:30-18:0'}",Y
oygIpX7j3_yaxtNmvmTFYA,Motion Nails,18425 N US Highway 41,Lutz,33549,28.140729,-82.461169,3.5,16,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",Y
wYCxwJiYx6olhCZdd3DeEQ,Cutting It Low,213 W Brandon Blvd,Brandon,33511,27.9370519,-82.2868534,4.5,5,,Y
2-dN7Ph_Z95POh98eEiDkQ,Kiros Beauty Nail Salon,7605 E Causeway Blvd,Tampa,33619,27.9223574075,-82.3703575411,2.5,7,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-19:0'}",Y
ZSFm8H2hlnzYsYeMdUxcmQ,French Accent Salon,"4830 W Kennedy Blvd, Ste 195",Tampa,33609,27.9440098088,-82.5249627116,4.5,16,"{'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}",Y
5EJQLjYKZAXhrur_h1n47Q,Luxecares Nails & Spa,"9300 4th St N, Ste E",St. Petersburg,33702,27.8570652,-82.6391304,4.5,297,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-17:0'}",Y
qm4n5ebzaTZwZA2owMaWpQ,Nail Zone and Spa,4946 4th St N,St. Petersburg,33703,27.8172783,-82.638934,4.0,84,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '10:30-16:30'}",Y
vaZ7jc7NMb7me_QlwtdCRg,Citrus Nails & Day Spa,2706 W Hillsborough Ave,Tampa,33614,27.994702,-82.486957,1.5,22,,Y
qXamwQGq8p7VXm1GwN5yZQ,Nina's Nail,9139 Park Blvd,Seminole,33777,27.8396416,-82.766208,2.0,6,,Y
lROi3RtwE97SSYn6wRGOsw,Tina's Nail Art,4941 E Busch Blvd,Tampa,33617,28.0321173653,-82.4032796547,2.5,8,,Y
Ti_G2cdqKzxy3h37JyVu4g,Signature Nails & Spa,3605 49th St N,St. Petersburg,33710,27.8056487,-82.699976,4.0,15,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30'}",Y
S1Tu64bLEmg4aoYAUKKhUA,Carrollwood Nails,3821 Northdale Blvd,Tampa,33624,28.0938714,-82.5037629,3.5,25,"{'Monday': '9:0-19:30', 'Tuesday': '9:0-19:30', 'Wednesday': '9:0-19:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-18:30'}",Y
7EIozin9bIBL0T-gJiGI7Q,Nail Tips & Spa,"6801 Gulfport Blvd, Ste 11",South Pasadena,33707,27.758434,-82.732834,4.0,11,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '10:0-16:0'}",Y
9fuSR8RN6E6T20DNVSqZ8g,Joy's Nails & Spa,"1701 S Alexander St, Ste 107",Plant City,33566,27.9992145,-82.1386382,3.0,11,"{'Monday': '9:0-19:30', 'Tuesday': '9:0-19:30', 'Wednesday': '9:0-19:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:30'}",Y
KLBZVKLBkF5OqVSnbBo5lQ,Gorgeous Nails & Spa,11632 N Dale Mabry Hwy,Tampa,33618,28.0545694,-82.5048422,4.5,30,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",Y
5bBOx1qYorqrEhcGhS2MXg,Pro Nails,"5383 Ehrlich Rd, Ste 104",Tampa,33625,28.084213,-82.543153,3.0,21,,Y
KN8xrxTa4R31xgSRShAiBA,Cathy Nails,10855 Cross Creek Blvd,Tampa,33647,28.1433071736,-82.291866373,3.5,11,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:30'}",Y
XtpONLUnaKtArxQRS7pZAQ,Nail VIP,16305 N Florida Ave,Lutz,33549,28.1023831,-82.4601128,4.0,5,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
E_jnzr_iuZGeUeP-5VMi2Q,Heavenly Nails,"1155 S Dale Mabry Hwy, Ste 18",Tampa,33629,27.932721,-82.506595,4.0,633,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-17:0'}",Y
IRu4uxyXmRwNp_rO5hpUew,Number One Nail Salon,12943 Walsingham Rd,Largo,33774,27.881566,-82.817874,3.5,8,,Y
t9cJMOdRBcci1g4pmWtFjg,United Nail and Spa,"5501 Gulf Blvd, Ste 101",Saint Pete Beach,33706,27.730049,-82.742635,3.0,37,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",Y
RbzuOJPSnR4NnG1On36ULg,Polish'd Nail Bar,2511 W Swann Ave,Tampa,33609,27.9377235,-82.4857498,4.5,48,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",Y
fYFuwZRBCYdJ_lmU6WG9rQ,Forever Polished Nail Studio,2720 34th St N,Saint Petersburg,33713,27.7962417,-82.6799774,4.5,10,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '10:0-17:0'}",Y
QKMcd70-hcc23OzOoBIItQ,Salon Tre' Anne,26606 Wesley Chapel Blvd,Lutz,33559,28.226941,-82.377028,5.0,11,"{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '9:0-16:0'}",Y
8ZSj95pgzTBdUxORgATCSQ,Elegant Nails & Spa,2146 Main St,Dunedin,34698,28.0195500538,-82.7500893978,4.5,92,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
WKSf7UQhANmzyxCtJ87abw,Venetian Nail Salon and Spa,"28163 Paseo Dr, Ste 190",Wesley Chapel,33543,28.1881189,-82.3505007,3.0,124,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-18:0'}",Y
u_JHcxT-k9su-Qyw3mT1eQ,Crystal Nails,3022 College Ave E,Ruskin,33570,27.714585,-82.393335,4.0,11,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}",Y
v_vqna00z6WqKcIJZDkbAw,C Nails,"4058 Tampa Rd, Ste 3",Tampa Bay,34677,28.0350317,-82.6543582,4.5,61,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
WCyZZFwDzlrWLQmW8djGxw,J P Nails & Spa,5425 Little Rd,New Port Richey,34655,28.236799,-82.671201,2.5,14,,Y
14wug4g_h4K-8zqxGIQ7gw,New Image Nail Spa,250 37th Ave N,Saint Petersburg,33704,27.805725,-82.636324,4.0,43,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '10:0-18:0'}",Y
uPoGBg74wu5szsOBzITRCg,NiNi Nails Salon,"10330 N Dale Mabry Hwy, Ste 130",Tampa,33618,28.044209,-82.5054809,4.5,251,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
Pxq6lxGwnhMcz_QidyxpIA,First Tip Nails,"5319 Ehrlich Rd, Ste 107",Tampa,33625,28.0842461754,-82.5406697858,4.5,12,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-17:0'}",Y
m6MJhKvfw6b682b9f4OcbQ,Eclipse Salon and Spa,"19455 Shumard Oak Dr, Unit 104",Land O Lakes,34638,28.1974333534,-82.4933104097,4.5,21,"{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-16:0'}",Y
3UQBJs1M4FcrM3PxwituwQ,Glo Tanning,3051 4th St N,St. Petersburg,33704,27.7833408679,-82.6391197614,4.0,26,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-16:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-15:0'}",Y
EjsLGIHUC7E0U-HdSujKNA,Noire The Nail Bar,13230 Lincoln Rd,Riverview,33578,27.7925804892,-82.3403087631,2.5,14,,Y
KRGW-57yfrTQJzwTn2KRkg,Salon West Hair Studio & Spa,13668 Walsingham Rd,Largo,33774,27.8796767,-82.8276663,4.5,64,"{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '10:0-17:0'}",Y
pTlvSTFoGVwUK30Cpj4nGQ,Beauty By the Beach,15401 Gulf Blvd,Madeira Beach,33708,27.8043442,-82.8051665,4.5,6,"{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-15:0'}",Y
X-E_qJ1Z9tif_4FGQgs91A,Diamond Dominican Beauty Salon,"4812 E Busch Blvd, Ste D",Tampa,33617,28.0330687,-82.4068726,4.0,17,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-16:30'}",Y
ZVaEFKOBAGsQSn86xM0_UQ,Pip Nails & Spa,1212 Kingsway Rd,Brandon,33510,27.9593238831,-82.2776947021,2.5,24,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
MLMI_PSuZYQyhM-ooe0Y6g,Nail Box And Viva Glam Salon,9328 Little Rd,New Port Richey,34668,28.2926764,-82.6748667,4.0,12,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0'}",Y
Cw1Bns7c_DMefNQxOcWUeg,The Island Salon,"5901 Sun Blvd, Ste 118",Saint Petersburg,33715,27.713263,-82.714048,4.5,9,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",Y
e28Y2ZAJjg10ppRxMYWcjA,Joy Nails and Spa,1950 62nd Ave N,St. Petersburg,33702,27.8280556,-82.658980984,5.0,7,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
e_uHgy2e1rJu7xkl61yapw,Famous Nails,14924 N Dale Mabry Hwy,Tampa,33618,28.0854916,-82.5062475,3.5,14,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:30-19:0'}",Y
HsgM-CtRHolS6mTliZwL4w,Hot Stone Nails & Spa,1256 S Highland Ave,Clearwater,33756,27.9511328,-82.7754251,5.0,8,"{'Monday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
RXW3WsOBAkspYaJ96GRQUg,K Soho Salon,"715 S Howard Ave, Ste 100",Tampa,33606,27.936284,-82.48319,4.5,42,"{'Tuesday': '10:0-18:30', 'Wednesday': '10:0-18:30', 'Thursday': '10:0-18:30', 'Friday': '10:0-18:30', 'Saturday': '10:0-18:30'}",Y
Yrhb8Tc2pxJR1-OhJooRcg,LA Nail Supply & Equipment,705 W Waters Ave,Tampa,33604,28.0255528,-82.4662427,4.5,23,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:30-17:0', 'Sunday': '9:0-17:0'}",Y
LULmYza-tIDL4k41UHyCug,Salon Amoré by Cara Scott,30583 US 19 N,Palm Harbor,34684,28.0510855,-82.7359996,4.5,14,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '10:0-14:0', 'Friday': '9:30-17:0', 'Saturday': '9:30-17:0'}",Y
lAzhqFt9SnLt_DXpu6iwoA,Gel Nails & Spa,11230 Boyette Rd,Riverview,33569,27.8536663055,-82.3165893555,3.5,26,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
xbaEMSf9gytgqmoBk_UUkg,Super Nails of Brandon,1262 E Brandon Blvd,Brandon,33511,27.9383159,-82.2635665,2.0,14,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-18:0'}",Y
wIekFhz6Ivtj7vN5qt5XwA,Serenity Nails & Spa,"2653 Bruce B Downs Blvd, Ste 104",Wesley Chapel,33544,28.194803,-82.354226,4.5,30,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:30-18:0', 'Sunday': '11:0-17:0'}",Y
3NY3Fg0TIpQlY38Y56cZXA,In Style Nails,"2655 E Bay Dr, Ste 3",Largo,33771,27.916056836,-82.7595747855,4.0,6,"{'Monday': '9:0-19:30', 'Tuesday': '9:0-19:30', 'Wednesday': '9:0-19:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:30', 'Sunday': '11:0-17:0'}",Y
IxlNCKtEcKtRRgyVoNoO_Q,Salon Posh,3857 Northdale Blvd,Tampa,33624,28.0942546,-82.5051641,4.5,26,"{'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0'}",Y
kTjWrQIpVXMle5FTNlerWw,T&T Nails and Spa,1922 Oak Grove Blvd,Lutz,33559,28.1845819,-82.4125522,4.5,14,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
5P_sxZLjPQsLDIYyQqCe6w,Nail So Happy,1119 62nd Ave N,Saint Petersburg,33702,27.8285394,-82.6494474,1.5,12,,Y
h-NvywvfmvrjSssQ0B_4cQ,C C Nails,5325 Gunn Hwy,Tampa,33624,28.0593626516,-82.5337499685,4.5,36,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '10:0-18:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
FOxFX-x1RBMw--JqMvVMNw,Premier Nail Source,5454 W Crenshaw St,Tampa,33634,28.0149023,-82.5382641,2.0,12,,Y
0fMrxSTpsTZJZFjSUtwW2w,Badar's Hair & All,2321 E Fowler Ave,Tampa,33612,28.0533804,-82.4333764,3.5,105,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-19:0'}",Y
YcBBSy0kX-KCtHrXo7WuQQ,Lavender Nail Bar,10380 Seminole Blvd,Largo,33778,27.866889,-82.788151,4.0,42,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
Wxx2AIcWkwts2pPlYxRVbQ,King's Nails,7211 49th St,Pinellas Park,33781,27.8376038,-82.6996492,4.0,18,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}",Y
9Ldo7ocJHVrEzRXUpN3Weg,Tampa Nails,2123 W Kennedy Blvd,Tampa,33606,27.9451144124,-82.4818192601,2.5,121,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-18:0', 'Sunday': '11:0-16:30'}",Y
fo-zheAQd7LEBfAKJriLww,Bella Nails & Spa,2263 E Bearss Ave,Tampa,33613,28.0802061,-82.4333749,3.0,12,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-16:0'}",Y
1Lb2CM1M744Or-AzgUx9hg,Forum Nails & Spa,"2532 SR-580, Ste H",Clearwater,33761,28.020248,-82.732103,3.5,38,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
pUp1DmCcx28qE71Kgn-QiA,Fantastic Nails & Spa,3439 Lithia Pinecrest Rd,Valrico,33596,27.892526,-82.241968,3.0,20,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
m3mLlSGV5_qS1LIwAHZdBQ,Salon Blond,136 Island Way,Clearwater,33767,27.977892,-82.8164087,4.5,6,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",Y
mUkkLhmjiQJ5VXZaDEGaLg,Cnd Nails And Spa,18087 Highwoods Preserve Pkwy,Tampa,33647,28.1314908896,-82.3676850147,4.0,49,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
